trn_loss,dev_loss,trn_acc,dev_acc,cur_lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.691474956400851,0.6241676112016042,0.34930139720558884,0.7021276595744681,5e-06,25.150684356689453,False,,,1,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-03-51,1681718631,25.150684356689453,24840,Schenker-Media-Station,127.0.0.1,25.150684356689453,0,1,0.0029914379119873047
0.6049344171868994,0.592661552131176,0.7019294743845642,0.7021276595744681,1e-05,9.986819744110107,False,,,2,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-01,1681718641,35.13750410079956,24840,Schenker-Media-Station,127.0.0.1,35.13750410079956,0,2,0.0029914379119873047
0.527709294506844,0.4063563918073972,0.7624750499001997,0.8351063829787234,9.375000000000001e-06,9.95068621635437,False,,,3,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-11,1681718651,45.08819031715393,24840,Schenker-Media-Station,127.0.0.1,45.08819031715393,0,3,0.0029914379119873047
0.3880089388248768,0.3663525717953841,0.8456420492348636,0.8563829787234043,8.750000000000001e-06,10.023216962814331,False,,,4,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-21,1681718661,55.11140727996826,24840,Schenker-Media-Station,127.0.0.1,55.11140727996826,0,4,0.0029914379119873047
0.33985375882463253,0.36060763398806256,0.8642714570858283,0.8537234042553191,8.125000000000001e-06,10.050631523132324,False,,,5,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-31,1681718671,65.16203880310059,24840,Schenker-Media-Station,127.0.0.1,65.16203880310059,0,5,0.0029914379119873047
0.2915171334084044,0.35380227739612263,0.8809048569527611,0.8882978723404256,7.500000000000001e-06,10.118932247161865,False,,,6,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-42,1681718682,75.28097105026245,24840,Schenker-Media-Station,127.0.0.1,75.28097105026245,0,6,0.0029914379119873047
0.24753290716003865,0.34016145020723343,0.9075182967398536,0.8723404255319149,6.875e-06,9.974322080612183,False,,,7,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-04-52,1681718692,85.25529313087463,24840,Schenker-Media-Station,127.0.0.1,85.25529313087463,0,7,0.0029914379119873047
0.19663550514490047,0.32550743346412975,0.9374584165003327,0.8590425531914894,6.25e-06,10.035306930541992,False,,,8,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-02,1681718702,95.29060006141663,24840,Schenker-Media-Station,127.0.0.1,95.29060006141663,0,8,0.0029914379119873047
0.172766719568283,0.3248434669027726,0.9427811044577512,0.8723404255319149,5.625e-06,10.036811590194702,False,,,9,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-12,1681718712,105.32741165161133,24840,Schenker-Media-Station,127.0.0.1,105.32741165161133,0,9,0.0029914379119873047
0.14220538576866718,0.33881385903805494,0.9587491683300067,0.8829787234042553,5e-06,9.994850397109985,False,,,10,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-22,1681718722,115.32226204872131,24840,Schenker-Media-Station,127.0.0.1,115.32226204872131,0,10,0.0029914379119873047
0.11805976435859153,0.3321057166904211,0.9660678642714571,0.875,4.3750000000000005e-06,10.055099487304688,False,,,11,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-32,1681718732,125.377361536026,24840,Schenker-Media-Station,127.0.0.1,125.377361536026,0,11,0.0029914379119873047
0.10275469645065197,0.3499317653477192,0.9680638722554891,0.8643617021276596,3.7500000000000005e-06,10.049942255020142,False,,,12,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-42,1681718742,135.42730379104614,24840,Schenker-Media-Station,127.0.0.1,135.42730379104614,0,12,0.0029914379119873047
0.08849607067222291,0.3426284541686376,0.9773785761809713,0.8617021276595744,3.125e-06,9.995481491088867,False,,,13,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-05-52,1681718752,145.422785282135,24840,Schenker-Media-Station,127.0.0.1,145.422785282135,0,13,0.0029914379119873047
0.08141771878333802,0.3395296782255173,0.9747172322022621,0.875,2.5e-06,10.08428692817688,False,,,14,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-06-02,1681718762,155.5070722103119,24840,Schenker-Media-Station,127.0.0.1,155.5070722103119,0,14,0.0029914379119873047
0.08291808721867014,0.356514813999335,0.9767132401862941,0.8723404255319149,1.8750000000000003e-06,10.126911640167236,False,,,15,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-06-12,1681718772,165.63398385047913,24840,Schenker-Media-Station,127.0.0.1,165.63398385047913,0,15,0.0029914379119873047
0.07532617271422072,0.35271377364794415,0.9773785761809713,0.875,1.25e-06,10.101454734802246,False,,,16,4d69d_00002,f1bed2dbbde9439c8a584f82e6866d11,2023-04-17_10-06-22,1681718782,175.73543858528137,24840,Schenker-Media-Station,127.0.0.1,175.73543858528137,0,16,0.0029914379119873047
