dev_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
89.62765957446808,268.49854373931885,False,,,1,42ef0_00001,083286ea10f8491bac0327d2d6827e10,2023-04-19_13-40-29,1681904429,268.49854373931885,7760,Schenker-Media-Station,127.0.0.1,268.49854373931885,0,1,0.003989219665527344
89.36170212765957,265.4124972820282,False,,,2,42ef0_00001,083286ea10f8491bac0327d2d6827e10,2023-04-19_13-44-54,1681904694,533.911041021347,7760,Schenker-Media-Station,127.0.0.1,533.911041021347,0,2,0.003989219665527344
90.1595744680851,295.9441554546356,False,,,3,42ef0_00001,083286ea10f8491bac0327d2d6827e10,2023-04-19_13-49-50,1681904990,829.8551964759827,7760,Schenker-Media-Station,127.0.0.1,829.8551964759827,0,3,0.003989219665527344
88.56382978723404,297.82475233078003,False,,,4,42ef0_00001,083286ea10f8491bac0327d2d6827e10,2023-04-19_13-54-48,1681905288,1127.6799488067627,7760,Schenker-Media-Station,127.0.0.1,1127.6799488067627,0,4,0.003989219665527344
88.29787234042553,259.1220872402191,False,,,5,42ef0_00001,083286ea10f8491bac0327d2d6827e10,2023-04-19_13-59-07,1681905547,1386.8020360469818,7760,Schenker-Media-Station,127.0.0.1,1386.8020360469818,0,5,0.003989219665527344
