trn_loss,dev_loss,trn_acc,dev_acc,cur_lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.6273752412897475,0.590480717519919,0.6081170991350632,0.7021276595744681,7.599999999999999e-06,25.568593740463257,False,,,1,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-44-20,1681674260,25.568593740463257,14988,Schenker-Media-Station,127.0.0.1,25.568593740463257,0,1,0.003990650177001953
0.5931184139657528,0.534331406156222,0.7019294743845642,0.7021276595744681,7.2e-06,9.991050243377686,False,,,2,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-44-30,1681674270,35.55964398384094,14988,Schenker-Media-Station,127.0.0.1,35.55964398384094,0,2,0.003990650177001953
0.46439175783319675,0.41898666073878604,0.8110445775116434,0.8590425531914894,6.799999999999999e-06,9.928064346313477,False,,,3,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-44-40,1681674280,45.48770833015442,14988,Schenker-Media-Station,127.0.0.1,45.48770833015442,0,3,0.003990650177001953
0.37054328144864834,0.3716936359802882,0.8596141051230871,0.8696808510638298,6.4e-06,10.02339792251587,False,,,4,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-44-50,1681674290,55.51110625267029,14988,Schenker-Media-Station,127.0.0.1,55.51110625267029,0,4,0.003990650177001953
0.3202026778079094,0.32596099625031155,0.8815701929474384,0.8696808510638298,6e-06,10.04317831993103,False,,,5,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-00,1681674300,65.55428457260132,14988,Schenker-Media-Station,127.0.0.1,65.55428457260132,0,5,0.003990650177001953
0.2836849676801803,0.34799879416823387,0.9075182967398536,0.8856382978723404,5.6e-06,10.116983890533447,False,,,6,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-10,1681674310,75.67126846313477,14988,Schenker-Media-Station,127.0.0.1,75.67126846313477,0,6,0.003990650177001953
0.2611565109580121,0.3213307236631711,0.9088489687292083,0.8617021276595744,5.2e-06,9.983268022537231,False,,,7,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-20,1681674320,85.654536485672,14988,Schenker-Media-Station,127.0.0.1,85.654536485672,0,7,0.003990650177001953
0.22161870640009007,0.31791462066272896,0.9308050565535595,0.8856382978723404,4.8e-06,10.03239369392395,False,,,8,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-30,1681674330,95.68693017959595,14988,Schenker-Media-Station,127.0.0.1,95.68693017959595,0,8,0.003990650177001953
0.22319496613233647,0.29923042717079323,0.9254823685961411,0.8882978723404256,4.4e-06,10.040455341339111,False,,,9,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-40,1681674340,105.72738552093506,14988,Schenker-Media-Station,127.0.0.1,105.72738552093506,0,9,0.003990650177001953
0.18031350729313303,0.3207126818597317,0.9454424484364604,0.8563829787234043,4e-06,9.99725604057312,False,,,10,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-45-50,1681674350,115.72464156150818,14988,Schenker-Media-Station,127.0.0.1,115.72464156150818,0,10,0.003990650177001953
0.15275451105008733,0.31721541720132035,0.9600798403193613,0.8856382978723404,3.6e-06,10.060088634490967,False,,,11,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-00,1681674360,125.78473019599915,14988,Schenker-Media-Station,127.0.0.1,125.78473019599915,0,11,0.003990650177001953
0.1408489463811225,0.32563654395441216,0.9600798403193613,0.875,3.2e-06,10.095993518829346,False,,,12,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-10,1681674370,135.8807237148285,14988,Schenker-Media-Station,127.0.0.1,135.8807237148285,0,12,0.003990650177001953
0.13085001516849437,0.34676385546724003,0.9654025282767797,0.8696808510638298,2.8e-06,10.104946374893188,False,,,13,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-20,1681674380,145.98567008972168,14988,Schenker-Media-Station,127.0.0.1,145.98567008972168,0,13,0.003990650177001953
0.11290581120138472,0.3253100762764613,0.9720558882235529,0.8723404255319149,2.4e-06,10.103971004486084,False,,,14,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-30,1681674390,156.08964109420776,14988,Schenker-Media-Station,127.0.0.1,156.08964109420776,0,14,0.003990650177001953
0.11100138383025819,0.3355528526008129,0.9700598802395209,0.8643617021276596,2e-06,10.117936611175537,False,,,15,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-40,1681674400,166.2075777053833,14988,Schenker-Media-Station,127.0.0.1,166.2075777053833,0,15,0.003990650177001953
0.09865895833106751,0.34134524688124657,0.9747172322022621,0.8776595744680851,1.6e-06,10.118932008743286,False,,,16,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-46-51,1681674411,176.3265097141266,14988,Schenker-Media-Station,127.0.0.1,176.3265097141266,0,16,0.003990650177001953
0.09542887729216129,0.3438857104629278,0.9780439121756487,0.8936170212765957,1.2e-06,10.085022449493408,False,,,17,6430c_00027,e277f2863b92496a8ab36411779118e0,2023-04-16_21-47-01,1681674421,186.41153216362,14988,Schenker-Media-Station,127.0.0.1,186.41153216362,0,17,0.003990650177001953
