dev_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
88.82978723404256,296.49178409576416,False,,,1,747f0_00002,0a59eb50d742463ab2b9e6e5714d265a,2023-04-19_10-00-00,1681891200,296.49178409576416,1224,Schenker-Media-Station,127.0.0.1,296.49178409576416,0,1,0.003989458084106445
89.62765957446808,258.50971961021423,False,,,2,747f0_00002,0a59eb50d742463ab2b9e6e5714d265a,2023-04-19_10-04-19,1681891459,555.0015037059784,1224,Schenker-Media-Station,127.0.0.1,555.0015037059784,0,2,0.003989458084106445
89.36170212765957,263.9172704219818,False,,,3,747f0_00002,0a59eb50d742463ab2b9e6e5714d265a,2023-04-19_10-08-43,1681891723,818.9187741279602,1224,Schenker-Media-Station,127.0.0.1,818.9187741279602,0,3,0.003989458084106445
89.09574468085107,247.50824880599976,False,,,4,747f0_00002,0a59eb50d742463ab2b9e6e5714d265a,2023-04-19_10-12-50,1681891970,1066.42702293396,1224,Schenker-Media-Station,127.0.0.1,1066.42702293396,0,4,0.003989458084106445
89.36170212765957,249.31176900863647,False,,,5,747f0_00002,0a59eb50d742463ab2b9e6e5714d265a,2023-04-19_10-16-59,1681892219,1315.7387919425964,1224,Schenker-Media-Station,127.0.0.1,1315.7387919425964,0,5,0.003989458084106445
