trn_loss,dev_loss,trn_acc,dev_acc,cur_lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
0.817892607697781,0.6810519161323706,0.6234198270126414,0.7526595744680851,4.5e-05,27.937323570251465,False,,,1,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-09,1679166489,27.937323570251465,12744,Schenker-Media-Station,127.0.0.1,27.937323570251465,0,1,0.0032606124877929688
0.6199557161394585,0.7209381697078546,0.7598137059214903,0.6462765957446809,4e-05,9.279990673065186,False,,,2,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-19,1679166499,37.21731424331665,12744,Schenker-Media-Station,127.0.0.1,37.21731424331665,0,2,0.0032606124877929688
0.5307518534679362,0.5915388142069181,0.8083832335329342,0.7978723404255319,3.5e-05,9.308652877807617,False,,,3,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-28,1679166508,46.52596712112427,12744,Schenker-Media-Station,127.0.0.1,46.52596712112427,0,3,0.0032606124877929688
0.35458247922360897,0.6888672610123953,0.8775781769793746,0.8111702127659575,3e-05,9.33894968032837,False,,,4,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-37,1679166517,55.86491680145264,12744,Schenker-Media-Station,127.0.0.1,55.86491680145264,0,4,0.0032606124877929688
0.30936774793774524,0.7000464387238026,0.8762475049900199,0.7898936170212766,2.5e-05,9.318864583969116,False,,,5,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-47,1679166527,65.18378138542175,12744,Schenker-Media-Station,127.0.0.1,65.18378138542175,0,5,0.0032606124877929688
0.1927647321742583,0.8211505468934774,0.9121756487025948,0.8058510638297872,2e-05,9.386412143707275,False,,,6,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-08-56,1679166536,74.57019352912903,12744,Schenker-Media-Station,127.0.0.1,74.57019352912903,0,6,0.0032606124877929688
0.15025574293859462,0.9695716023755571,0.9321357285429142,0.8138297872340425,1.5e-05,9.341214418411255,False,,,7,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-09-05,1679166545,83.91140794754028,12744,Schenker-Media-Station,127.0.0.1,83.91140794754028,0,7,0.0032606124877929688
0.1569097174450438,0.9949223630440732,0.9301397205588823,0.8271276595744681,1e-05,9.366373062133789,False,,,8,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-09-15,1679166555,93.27778100967407,12744,Schenker-Media-Station,127.0.0.1,93.27778100967407,0,8,0.0032606124877929688
0.10134800970356198,1.0970082747905205,0.9461077844311377,0.8430851063829787,5e-06,9.305190086364746,False,,,9,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-09-24,1679166564,102.58297109603882,12744,Schenker-Media-Station,127.0.0.1,102.58297109603882,0,9,0.0032606124877929688
0.09312008803294218,1.1040381298710902,0.9507651363938789,0.8457446808510638,0.0,9.33983325958252,False,,,10,cd765_00030,e1733d26f2284b119398dc8891259521,2023-03-18_20-09-33,1679166573,111.92280435562134,12744,Schenker-Media-Station,127.0.0.1,111.92280435562134,0,10,0.0032606124877929688
