dev_acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
89.36170212765957,353.70980739593506,False,,,1,f54c9_00001,341bececbd8f496e8d7b28bfa03f82f5,2023-04-19_16-37-04,1681915024,353.70980739593506,25456,Schenker-Media-Station,127.0.0.1,353.70980739593506,0,1,0.004987001419067383
88.82978723404256,346.44619584083557,False,,,2,f54c9_00001,341bececbd8f496e8d7b28bfa03f82f5,2023-04-19_16-42-50,1681915370,700.1560032367706,25456,Schenker-Media-Station,127.0.0.1,700.1560032367706,0,2,0.004987001419067383
88.82978723404256,235.12084364891052,False,,,3,f54c9_00001,341bececbd8f496e8d7b28bfa03f82f5,2023-04-19_16-46-45,1681915605,935.2768468856812,25456,Schenker-Media-Station,127.0.0.1,935.2768468856812,0,3,0.004987001419067383
89.36170212765957,233.3199224472046,False,,,4,f54c9_00001,341bececbd8f496e8d7b28bfa03f82f5,2023-04-19_16-50-39,1681915839,1168.5967693328857,25456,Schenker-Media-Station,127.0.0.1,1168.5967693328857,0,4,0.004987001419067383
90.69148936170212,252.9610936641693,False,,,5,f54c9_00001,341bececbd8f496e8d7b28bfa03f82f5,2023-04-19_16-54-52,1681916092,1421.557862997055,25456,Schenker-Media-Station,127.0.0.1,1421.557862997055,0,5,0.004987001419067383
